1.425652950530e+01,1.285395473457e+01,1.563065545560e+01,1.995509399438e+01,1.820275774936e+01,1.466820964123e+01,1.461391508920e+01,1.570440237872e+01,3.116945128194e+01,1.738954843488e+01,1.526867362276e+01,1.662248676672e+01,1.659336266800e+01,1.617692290936e+01,1.958713268129e+01,3.080525845732e+01,7.061216154399e+01,1.634493650206e+01,8.138257782038e+00,6.480406038295e+00,6.292101422441e+00,8.202289411201e+00,2.923477900974e+01,9.082301174113e+01,4.470022001002e+01,1.071433550439e+01,4.614633933823e+00,3.561733504694e+00,5.397651774239e+00,1.371431372122e+01,4.621857233102e+01,8.168278258218e+01,2.005919576535e+01,1.674672707866e+01,1.603250049012e+01,1.893264643736e+01,1.919346722722e+01,1.725053913347e+01,1.744201320060e+01,1.967568126865e+01,6.433978478228e+01,2.555592828980e+01,1.902474568149e+01,2.256347615832e+01,2.207568562529e+01,1.766587884201e+01,1.427383623413e+01,2.395452763195e+01,1.317662883656e+02,3.392061123576e+01,5.836245017100e+00,3.682434051452e+00,2.773346112793e+00,3.669462173525e+00,1.653476593983e+01,9.586844054284e+01,6.429333217156e+01,1.744132703074e+01,8.733733417562e+00,9.400080597730e+00,1.255848781232e+01,2.043254841310e+01,4.161444877687e+01,7.385459733810e+01,2.001767704272e+01,1.977907508659e+01,1.808002047618e+01,1.863415165443e+01,1.936492256083e+01,1.804189992812e+01,1.532765155641e+01,1.620356372666e+01,6.541592785414e+01,2.439243470495e+01,1.469617923193e+01,1.893413858453e+01,2.171234234430e+01,2.083479643627e+01,1.833006948831e+01,2.494028143856e+01,1.318681464700e+02,9.471342061124e+01,1.595631385192e+01,3.657405188751e+00,2.668383906594e+00,3.367928638334e+00,5.707190624523e+00,3.421523950596e+01,6.503290347877e+01,7.232805454506e+01,4.037080401682e+01,2.048170213693e+01,1.267223952774e+01,9.477280153354e+00,8.971670986995e+00,1.799302938550e+01,1.410520182107e+01,1.539730324351e+01,1.432355632039e+01,1.498423987627e+01,1.843627333522e+01,1.998211601717e+01,1.561742217962e+01,1.263283377263e+01,3.269711590825e+01,3.096094277561e+01,1.887884200667e+01,1.566976713791e+01,1.607177554621e+01,1.614462935936e+01,1.525395909121e+01,1.777724530028e+01,7.357191713682e+01,9.025052824188e+01,2.791543773281e+01,7.793397521075e+00,5.847038577995e+00,6.084562267192e+00,7.999270263794e+00,1.711594092404e+01,4.555222515085e+01,8.006933583114e+01,4.493234147298e+01,1.391321584943e+01,5.608207898578e+00,3.584790990481e+00,4.617258805847e+00,1.106859520335e+01
2.001506436593e+01,1.296917130771e+01,1.129105166520e+01,1.297602889112e+01,1.764124491514e+01,2.826979924323e+01,3.959659961249e+01,3.337125292918e+01,1.960341661848e+01,1.172401270073e+01,1.052013147083e+01,1.302163790742e+01,2.348390598213e+01,4.410346226807e+01,5.648526532558e+01,4.061641153616e+01,1.785605161447e+01,8.059658946813e+00,6.879282185500e+00,8.260567880946e+00,1.968926828773e+01,5.541608083021e+01,8.074713168386e+01,5.069671424369e+01,1.225049453727e+01,9.722602635503e+00,7.206072410400e+00,6.694756383335e+00,1.735403796017e+01,5.885785730951e+01,7.000303316189e+01,2.996695983850e+01,3.058845369610e+01,2.335447416740e+01,1.854285482415e+01,1.777952260669e+01,2.068511924688e+01,2.548483926271e+01,3.243838826501e+01,3.490462278219e+01,3.702972295769e+01,2.682965600495e+01,3.050759304909e+01,4.094832465991e+01,4.403512989846e+01,3.443102346389e+01,2.554213457500e+01,2.273069783012e+01,1.085078466579e+02,4.055139637035e+01,1.423531858344e+01,9.989815068424e+00,1.180705438388e+01,2.953898982521e+01,4.815335220183e+01,6.291662355316e+01,1.971565375290e+01,6.869563894215e+00,5.696430201771e+00,1.310339125760e+01,4.143011047202e+01,8.199974639115e+01,6.978469622731e+01,2.969073921909e+01,3.006527891902e+01,2.883599622630e+01,2.427749880804e+01,2.192279132049e+01,2.192344055916e+01,2.240368442943e+01,2.208162147357e+01,2.481665094292e+01,3.810501435426e+01,1.720917658277e+01,1.672553435386e+01,2.834730210901e+01,4.317378293111e+01,4.528790691541e+01,3.388152408777e+01,2.820785781673e+01,1.135838583037e+02,5.388867585745e+01,1.691943353926e+01,1.037303833551e+01,1.013145054120e+01,1.357592541871e+01,1.951739249521e+01,4.950734958459e+01,3.187447376163e+01,2.909594530164e+01,2.932709455553e+01,3.741902269292e+01,4.566526674579e+01,3.799144830944e+01,1.768961319578e+01,1.453892895909e+01,2.349065197764e+01,2.436448664496e+01,1.976189171916e+01,1.727214258904e+01,1.858152510220e+01,2.002970266898e+01,1.880528926626e+01,1.895162157501e+01,3.022254684156e+01,2.745775383710e+01,2.113085202431e+01,1.950258173813e+01,2.256486807267e+01,2.388309646266e+01,2.353141199266e+01,2.509133976485e+01,4.936639378354e+01,4.624108057661e+01,2.568336427361e+01,1.649003317204e+01,1.494562626170e+01,1.508543575073e+01,1.776011645719e+01,2.700695902695e+01,2.370835996226e+01,3.214412083955e+01,3.104809438307e+01,2.786844801526e+01,2.312854925591e+01,1.544236485184e+01,1.227795530398e+01,1.433562595737e+01
2.896228180523e+01,2.459384324285e+01,2.009048000250e+01,1.786542880015e+01,1.650792726668e+01,1.585918055454e+01,1.966827118010e+01,2.593092621664e+01,3.600834832150e+01,2.131269298346e+01,1.488763554326e+01,1.427127366484e+01,1.774386351586e+01,2.646511482841e+01,4.062969008286e+01,4.610916236082e+01,1.964636593303e+01,1.397231434601e+01,1.213130672544e+01,1.492123675757e+01,2.687330928296e+01,4.560921954110e+01,4.930584174577e+01,3.331625895391e+01,2.120939420088e+01,1.684055017830e+01,1.329667210746e+01,1.392805680601e+01,2.147018827908e+01,3.067039204882e+01,3.013550687723e+01,2.444436358344e+01,4.952638090386e+01,3.242041024255e+01,2.748003368439e+01,2.519997504860e+01,2.161878424319e+01,1.685151839646e+01,1.501001174795e+01,2.411315458430e+01,1.162073253142e+02,3.625463940033e+01,1.214557060725e+01,8.592720429996e+00,1.036404087871e+01,2.194589705470e+01,4.358141952655e+01,8.385071787248e+01,2.221101604167e+01,8.590932246561e+00,9.023620655598e+00,2.627231330637e+01,6.862779793527e+01,8.490854273447e+01,6.417214384480e+01,3.686911952759e+01,2.158387308056e+01,1.777635231372e+01,1.619194901598e+01,2.234231237069e+01,3.797809475293e+01,3.904020293803e+01,3.002297607785e+01,2.391748365164e+01,4.960958341564e+01,2.413393701852e+01,1.511752107873e+01,1.700864981754e+01,2.165975651595e+01,2.482604717893e+01,2.732869306663e+01,3.260143262603e+01,1.161742543171e+02,8.385177830684e+01,4.379593916018e+01,2.204895671972e+01,1.040045952156e+01,8.561770301600e+00,1.209472173994e+01,3.626598188944e+01,2.210880888270e+01,3.679061619554e+01,6.449592980340e+01,8.544197240791e+01,6.851284477112e+01,2.587268549804e+01,8.979675008057e+00,8.569598802333e+00,2.150273945544e+01,2.418072088744e+01,3.021012194995e+01,3.905590152515e+01,3.778470063522e+01,2.205355193529e+01,1.619314460374e+01,1.767240895339e+01,2.912703379875e+01,2.586059446703e+01,1.960544564234e+01,1.588546269246e+01,1.650564005531e+01,1.787062700781e+01,2.015603979748e+01,2.472259245012e+01,3.603020158649e+01,4.600329566366e+01,4.068024785054e+01,2.661811887261e+01,1.788380966243e+01,1.431321280423e+01,1.480660588229e+01,2.126442242715e+01,1.972057554555e+01,3.316011519228e+01,4.909507521806e+01,4.571568923035e+01,2.704759478932e+01,1.489690914573e+01,1.215131982492e+01,1.396923700708e+01,2.122243130569e+01,2.447901483568e+01,3.009091665194e+01,3.035043197106e+01,2.131657084637e+01,1.387690644266e+01,1.340445174504e+01,1.702665640887e+01
2.379351113276e+01,1.940881690312e+01,1.937056769977e+01,2.060299579858e+01,1.822248269703e+01,1.618614138708e+01,1.920640768029e+01,2.455796748463e+01,2.844164687735e+01,2.457576772413e+01,2.430237065904e+01,2.570307901520e+01,2.377516288132e+01,1.953052629442e+01,2.057677241267e+01,2.637386591975e+01,4.664355883010e+01,2.703735614687e+01,1.901563863687e+01,1.654140534616e+01,1.566831070247e+01,1.632006941485e+01,2.494240800503e+01,4.404046154783e+01,2.392424242424e+01,1.486721873795e+01,1.276274127748e+01,1.539649678297e+01,2.203940611744e+01,2.660874992389e+01,3.096976800828e+01,3.233172989101e+01,2.974795510361e+01,2.568143254379e+01,2.367868233575e+01,2.486244900444e+01,2.202536077452e+01,1.930810448761e+01,2.235519292050e+01,2.810648683757e+01,3.588533357689e+01,2.867720067385e+01,3.666250583531e+01,5.055787614930e+01,4.414821693154e+01,2.491566705230e+01,1.490235239197e+01,1.598005845461e+01,1.130096612474e+02,4.999166818892e+01,2.095487020236e+01,1.466447461893e+01,1.011598571110e+01,9.813533865108e+00,1.662643853133e+01,5.344923785748e+01,3.266797580629e+01,1.478893421827e+01,1.768212263289e+01,3.669167224827e+01,4.307805110719e+01,3.602422415718e+01,3.004041080598e+01,3.045509346648e+01,2.919227100205e+01,3.472343664373e+01,3.468926708478e+01,2.918862773752e+01,2.107393086931e+01,1.636813209117e+01,1.729381558384e+01,2.192565304756e+01,3.770144512777e+01,2.337721488157e+01,2.732063772352e+01,3.859095983275e+01,4.384723659908e+01,3.720629604823e+01,2.844213399907e+01,2.593065619355e+01,1.096539609085e+02,6.433665185005e+01,4.824385516248e+01,2.868379711380e+01,1.113199983763e+01,9.072083866123e+00,1.334760194037e+01,4.077311291076e+01,2.052162617467e+01,3.055409080761e+01,7.032085083927e+01,8.023089569506e+01,3.952578700603e+01,1.281195071952e+01,5.920771681991e+00,7.265197182813e+00,1.904372932270e+01,3.264811544785e+01,4.024695041507e+01,3.020571759118e+01,1.827710121983e+01,1.280504982849e+01,1.092579512472e+01,1.226465931925e+01,2.008007063265e+01,4.117891574824e+01,5.690119547789e+01,4.394008402850e+01,2.253624997463e+01,1.247172664353e+01,1.046868213278e+01,1.177053522499e+01,1.937712354625e+01,5.332031297570e+01,8.175614483752e+01,5.322827741582e+01,1.794473198157e+01,7.606913069070e+00,6.791136414378e+00,8.339067161907e+00,1.247567435913e+01,3.148871501350e+01,7.140410805983e+01,5.790015019586e+01,1.639835393452e+01,6.292151251294e+00,7.101443098094e+00,9.697527857273e+00
1.698032600965e+01,1.303419641312e+01,1.118477404225e+01,1.372545797051e+01,1.344516848317e+01,8.566230321204e+00,7.079897353094e+00,1.042907944563e+01,1.010596466947e+02,3.805616746439e+01,8.497847106088e+00,5.866472521769e+00,5.727553197624e+00,4.652961190243e+00,5.433760067662e+00,2.468294792688e+01,1.494499163831e+02,4.089258597159e+01,2.369000249889e+00,9.975779943487e-01,1.507439017358e+00,2.072573669339e+00,4.584693308729e+00,4.667202006805e+01,4.721714434000e+01,1.182052169233e+01,4.146175729966e+00,5.192674394018e+00,1.091309613056e+01,1.023936528074e+01,9.906877727159e+00,2.268323626088e+01,2.173788516618e+01,1.405099667455e+01,9.651394575476e+00,1.229608057974e+01,1.452689195164e+01,1.125385887012e+01,1.011940872306e+01,1.464934740403e+01,1.195248447802e+02,4.134786536724e+01,9.148693846952e+00,7.738903946331e+00,8.920871537589e+00,7.485246910021e+00,6.675912577129e+00,2.003070757165e+01,1.585123118621e+02,5.831478384561e+01,2.278348038368e+00,1.108182919093e+00,1.363550737174e+00,1.370288141783e+00,1.951454164504e+00,3.099123464621e+01,6.493849835650e+01,1.564501278281e+01,5.744382292448e+00,8.304153931915e+00,1.426265305730e+01,1.110189723776e+01,8.087759260327e+00,1.789513292198e+01,2.165966015032e+01,1.505736885608e+01,1.015648847625e+01,1.124264267728e+01,1.453946331430e+01,1.243792168848e+01,9.493916152471e+00,1.340316782961e+01,1.200568979105e+02,2.068627337908e+01,6.784287718894e+00,7.460075351287e+00,8.907896507314e+00,7.793206850816e+00,8.747582799915e+00,4.028362455068e+01,1.585535436249e+02,3.112367606636e+01,1.922649597294e+00,1.359225727082e+00,1.355246717798e+00,1.110105145801e+00,2.190377333103e+00,5.817235645772e+01,6.499500221056e+01,1.763432520231e+01,7.937095131000e+00,1.107172788959e+01,1.422295907579e+01,8.418334198335e+00,5.898477596448e+00,1.595803779098e+01,1.663062491590e+01,1.058727870365e+01,7.240864617573e+00,8.703140918440e+00,1.350939968860e+01,1.399569421218e+01,1.088459911962e+01,1.234124329623e+01,1.013192049670e+02,2.556915210580e+01,5.586692424505e+00,4.660390596467e+00,5.719114622379e+00,5.961728466255e+00,8.192895450089e+00,3.662796263191e+01,1.500876439267e+02,4.813165330719e+01,4.754810372335e+00,2.060348307479e+00,1.449647271399e+00,9.355861830344e-01,2.178786306057e+00,3.983817734464e+01,4.747733694712e+01,2.331765757453e+01,1.016226476751e+01,1.040040943429e+01,1.073317571074e+01,5.066057320800e+00,4.102348961036e+00,1.179152490245e+01
2.614843750000e+01,3.091371996206e+01,3.127450463744e+01,2.435019234823e+01,1.512729236931e+01,1.099783937605e+01,1.231728235666e+01,1.708973176644e+01,4.505468750000e+01,3.692680227656e+01,2.445295373103e+01,1.720554911467e+01,1.395234770236e+01,1.495813132378e+01,1.960796532462e+01,2.970279563659e+01,2.838701517707e+01,2.338547375632e+01,1.918452255481e+01,1.906935075885e+01,2.147491568297e+01,2.365804173693e+01,2.599866937184e+01,2.709825569140e+01,2.303694139966e+01,2.164708052277e+01,1.794302013069e+01,1.605719066189e+01,1.693628794266e+01,1.926777244941e+01,2.094133379005e+01,2.138559232715e+01,3.905906144604e+01,3.678003794266e+01,3.820581260540e+01,3.431858663575e+01,2.319128109191e+01,1.639223229342e+01,1.302926064503e+01,1.604076201518e+01,1.122715008432e+02,5.070444245363e+01,1.803069666948e+01,9.053449093592e+00,7.151981450253e+00,1.108704416105e+01,2.018568191400e+01,5.030168370573e+01,3.582334264334e+01,1.481747997470e+01,1.350952518971e+01,2.300621838111e+01,3.950953836425e+01,4.685435550169e+01,3.958795320405e+01,3.144499631113e+01,2.884389491990e+01,2.454247470489e+01,2.031467379848e+01,1.872889439292e+01,2.054388438027e+01,2.328695457420e+01,2.682767706577e+01,2.928294951518e+01,2.975291157251e+01,1.063237774030e+01,9.068929173693e+00,1.366738248314e+01,2.148455944351e+01,4.704628214587e+01,7.126986720067e+01,4.550289839798e+01,1.128832999578e+02,4.241140124368e+01,1.162842537943e+01,6.951003899663e+00,6.031302698145e+00,1.496748524452e+01,4.649803699410e+01,7.180022133221e+01,3.864423482293e+01,2.388847755059e+01,2.458003530776e+01,3.252426749578e+01,3.815402350337e+01,3.538453836425e+01,3.414963638280e+01,3.002346384907e+01,2.757730817875e+01,1.873139755481e+01,1.557065503794e+01,1.500840535413e+01,1.849624525717e+01,2.666032093170e+01,4.125335950675e+01,4.097404616358e+01,1.612248366358e+01,7.114723861720e+00,4.689252213322e+00,3.709540999157e+00,7.397976391231e+00,3.771710318297e+01,8.630683494941e+01,5.566999104132e+01,2.275667948988e+01,6.971977761383e+00,5.456919266442e+00,5.182585897976e+00,9.314199515177e+00,3.659212953204e+01,9.167916051855e+01,7.383384274874e+01,1.786136435497e+01,8.244005586003e+00,8.271764333895e+00,1.004044582631e+01,1.736419688027e+01,4.105398924958e+01,6.918060971754e+01,5.076086899241e+01,1.641838374789e+01,9.584448777403e+00,9.945259801855e+00,1.215253478078e+01,1.641340377319e+01,3.039816083474e+01,4.852157989039e+01,3.694523345278e+01
4.721192903497e+01,2.166337072522e+01,1.021885051201e+01,1.200743291623e+01,1.155134281201e+01,6.027379044632e+00,4.634320979236e+00,1.210178776410e+01,1.514701603646e+02,4.548666280246e+01,4.267323581893e+00,2.254355757100e+00,1.499835202928e+00,9.343312080194e-01,1.838385215998e+00,3.784076056690e+01,1.089236364463e+02,2.435329082705e+01,4.011729005421e+00,3.324366099537e+00,4.521395206110e+00,4.112084739791e+00,5.895018582291e+00,3.538893245593e+01,1.991546478457e+01,1.012949640288e+01,5.496107379499e+00,6.838998943026e+00,1.230825008240e+01,1.071466239331e+01,8.422255560481e+00,1.235945082796e+01,6.323175014491e+01,1.748498073579e+01,8.802073033516e+00,1.281111982452e+01,1.448677645561e+01,9.481377930831e+00,6.352927136963e+00,1.588988145976e+01,1.586595178833e+02,3.034381215407e+01,2.063316171707e+00,1.549285689931e+00,1.317205950879e+00,1.059145100981e+00,1.815552297498e+00,5.356710650437e+01,1.283485514906e+02,2.055853705661e+01,4.993737711253e+00,5.335151783786e+00,6.923886483230e+00,5.441951651949e+00,6.282996351734e+00,3.852591860161e+01,2.603617579870e+01,1.419130098765e+01,7.889347289941e+00,8.952936229216e+00,1.377159125780e+01,9.643129098617e+00,7.261663654858e+00,1.331192107925e+01,6.311278938934e+01,1.554858104038e+01,6.302306022481e+00,9.516837714662e+00,1.442225556048e+01,1.272580040233e+01,8.953186266153e+00,1.795643674634e+01,1.586038164729e+02,5.322146453453e+01,1.796390375851e+00,1.073113073522e+00,1.328503074318e+00,1.513382658802e+00,2.107765919965e+00,3.112314319161e+01,1.281425665155e+02,3.844906633935e+01,6.325082114403e+00,5.561298828236e+00,6.876754520554e+00,5.212463204792e+00,5.026219782468e+00,2.071794696944e+01,2.611709684385e+01,1.331551251889e+01,7.342652891904e+00,9.601543409822e+00,1.360853307875e+01,8.927602941344e+00,7.990089445032e+00,1.428487162876e+01,4.713559957721e+01,1.171893575187e+01,4.521974837192e+00,5.884107879573e+00,1.132783252071e+01,1.194610567470e+01,1.068841988021e+01,2.274756498119e+01,1.508724129701e+02,3.670714991987e+01,1.755861661382e+00,8.986441178811e-01,1.466796231261e+00,2.244251991772e+00,4.658745041881e+00,4.714446452317e+01,1.082178958255e+02,3.431005716754e+01,5.755861661382e+00,4.060645322604e+00,4.474388261902e+00,3.347403593713e+00,4.292941002648e+00,2.525117346881e+01,1.985444440656e+01,1.201284280632e+01,8.351313262186e+00,1.065816541080e+01,1.214087308352e+01,6.842851784923e+00,5.772909634378e+00,1.041661836408e+01
1.541003127600e+01,9.401667097070e+00,8.280623224585e+00,3.515924937591e+01,9.218085564259e+01,2.760349774755e+01,5.302243838053e+00,5.642463630886e+00,1.037505810450e+02,3.826561648159e+01,9.922685145333e+00,1.239460847608e+01,2.034376345012e+01,5.760365556225e+00,4.763191873978e+00,3.167216148748e+01,7.491601388769e+01,2.578365039741e+01,8.055866402686e+00,7.440389084962e+00,1.127006398669e+01,8.414493127887e+00,1.001134831138e+01,3.321808556426e+01,2.560758658288e+01,1.485894235460e+01,8.576884450948e+00,1.028428165619e+01,1.677837077846e+01,1.383902900921e+01,1.116670970704e+01,1.562556311153e+01,2.089974462713e+01,6.332931623196e+00,4.848096180884e+00,4.162011133110e+01,1.209151387335e+02,3.846287050587e+01,4.453215115779e+00,5.660468853118e+00,1.280892657313e+02,2.790251355772e+01,4.897190898396e+00,9.944133597314e+00,2.485613038363e+01,7.873160024103e+00,5.347952712978e+00,4.661422914694e+01,8.855578032194e+01,2.195351639838e+01,8.035321798514e+00,1.119909041347e+01,1.840261398525e+01,1.380829818370e+01,1.274356546441e+01,3.560642449284e+01,3.282141115033e+01,1.913937907090e+01,1.121382456744e+01,1.314830277467e+01,1.909153252417e+01,1.379352098935e+01,1.092500932541e+01,1.786014748501e+01,2.091013170354e+01,5.656867808671e+00,4.457375685059e+00,3.799925396689e+01,1.210284783794e+02,4.231809704169e+01,4.867693896875e+00,6.308699893834e+00,1.279730567272e+02,4.642638661731e+01,5.276749591116e+00,7.810464549080e+00,2.501822042409e+01,1.017032509828e+01,4.953329890104e+00,2.802087458036e+01,8.869877478408e+01,3.552035809589e+01,1.248589710482e+01,1.380745172305e+01,1.836108002640e+01,1.113260738573e+01,8.181544288543e+00,2.207971076870e+01,3.290333132478e+01,1.782489742045e+01,1.075792660182e+01,1.373418266334e+01,1.919544632866e+01,1.326508565034e+01,1.131915870420e+01,1.927885856934e+01,1.546581159795e+01,5.655146193796e+00,5.381265960805e+00,2.738878367909e+01,9.228527158475e+01,3.574652090327e+01,8.185087945827e+00,9.433430891510e+00,1.038774784081e+02,3.152126194370e+01,4.705632549999e+00,5.689879773895e+00,2.061658202060e+01,1.276613296606e+01,9.928782531348e+00,3.826211586468e+01,7.507306820464e+01,3.331511290924e+01,9.952454735876e+00,8.481047889587e+00,1.123670769849e+01,7.317752718717e+00,7.977805514906e+00,2.576851453330e+01,2.565722647844e+01,1.562368368196e+01,1.119650799116e+01,1.403067343835e+01,1.691016039712e+01,1.018699606898e+01,8.444721815730e+00,1.483479670598e+01
